genres,danceability,energy,valence,tempo,cluster,cluster_dbscan,cluster_hc,Cluster_Label
['psychedelic rock'],0.735,0.414,0.822,82.374,2,0.0,,Happy / Dance
['psychedelic rock'],0.621,0.407,0.632,174.008,2,0.0,,Happy / Dance
['psychedelic rock'],0.729,0.41,0.719,114.854,2,0.0,,Happy / Dance
['psychedelic rock'],0.79,0.433,0.831,58.334,2,0.0,,Happy / Dance
['psychedelic rock'],0.72,0.442,0.73,85.712,2,0.0,,Happy / Dance
['psychedelic rock'],0.736,0.487,0.603,107.394,2,0.0,,Happy / Dance
['psychedelic rock'],0.749,0.423,0.755,119.739,2,0.0,,Happy / Dance
['psychedelic rock'],0.659,0.414,0.798,75.106,2,0.0,,Happy / Dance
['psychedelic rock'],0.673,0.41,0.739,83.245,2,0.0,,Happy / Dance
['psychedelic rock'],0.701,0.414,0.668,80.005,2,0.0,,Happy / Dance
['psychedelic rock'],0.806,0.443,0.771,114.683,2,0.0,,Happy / Dance
['psychedelic rock'],0.604,0.508,0.557,188.785,2,0.0,,Happy / Dance
['psychedelic rock'],0.726,0.398,0.72,99.241,2,0.0,,Happy / Dance
['psychedelic rock'],0.74,0.449,0.694,81.811,2,0.0,,Happy / Dance
['psychedelic rock'],0.742,0.384,0.728,78.757,2,0.0,,Happy / Dance
['psychedelic rock'],0.734,0.417,0.731,90.018,2,0.0,,Happy / Dance
['psychedelic rock'],0.714,0.388,0.92,87.468,2,0.0,2.0,Happy / Dance
['psychedelic rock'],0.695,0.435,0.679,86.365,2,0.0,,Happy / Dance
['psychedelic rock'],0.651,0.503,0.666,89.061,2,0.0,,Happy / Dance
['psychedelic rock'],0.669,0.474,0.745,148.034,2,0.0,,Happy / Dance
['psychedelic rock'],0.717,0.479,0.622,119.434,2,0.0,,Happy / Dance
['psychedelic rock'],0.734,0.425,0.738,119.957,2,0.0,,Happy / Dance
['psychedelic rock'],0.663,0.421,0.719,94.634,2,0.0,,Happy / Dance
['psychedelic rock'],0.713,0.452,0.606,110.668,2,0.0,,Happy / Dance
['psychedelic rock'],0.716,0.528,0.666,125.6,2,0.0,,Happy / Dance
['psychedelic rock'],0.615,0.457,0.677,71.376,2,0.0,,Happy / Dance
['psychedelic rock'],0.724,0.353,0.49,112.417,2,0.0,,Happy / Dance
['psychedelic rock'],0.643,0.27,0.571,85.125,2,0.0,,Happy / Dance
['psychedelic rock'],0.72,0.345,0.414,112.911,2,0.0,,Happy / Dance
['psychedelic rock'],0.75,0.352,0.461,115.424,2,0.0,,Happy / Dance
['psychedelic rock'],0.719,0.305,0.539,107.665,2,0.0,,Happy / Dance
['psychedelic rock'],0.717,0.335,0.546,111.972,2,0.0,,Happy / Dance
['psychedelic rock'],0.691,0.32,0.558,139.213,2,0.0,,Happy / Dance
['psychedelic rock'],0.788,0.392,0.427,81.234,2,0.0,,Happy / Dance
['psychedelic rock'],0.72,0.287,0.662,116.712,2,0.0,,Happy / Dance
['psychedelic rock'],0.677,0.323,0.579,146.225,2,0.0,,Happy / Dance
['psychedelic rock'],0.694,0.253,0.652,102.353,2,0.0,,Happy / Dance
['psychedelic rock'],0.759,0.304,0.634,115.21,2,0.0,,Happy / Dance
['psychedelic rock'],0.746,0.29,0.636,113.089,2,0.0,,Happy / Dance
['psychedelic rock'],0.72,0.315,0.455,121.369,2,0.0,,Happy / Dance
['psychedelic rock'],0.72,0.34,0.66,116.243,2,0.0,,Happy / Dance
['psychedelic rock'],0.714,0.351,0.541,102.103,2,0.0,,Happy / Dance
['psychedelic rock'],0.697,0.336,0.706,89.841,2,0.0,,Happy / Dance
['psychedelic rock'],0.685,0.303,0.398,142.058,2,0.0,,Happy / Dance
['psychedelic rock'],0.72,0.397,0.427,121.184,2,0.0,2.0,Happy / Dance
['psychedelic rock'],0.718,0.341,0.449,123.483,2,0.0,,Happy / Dance
['psychedelic rock'],0.648,0.305,0.658,88.018,2,0.0,,Happy / Dance
['psychedelic rock'],0.699,0.282,0.523,103.032,2,0.0,,Happy / Dance
['psychedelic rock'],0.733,0.257,0.477,85.692,2,0.0,,Happy / Dance
['psychedelic rock'],0.689,0.337,0.583,101.379,2,0.0,,Happy / Dance
['psychedelic rock'],0.617,0.385,0.319,70.067,2,0.0,,Happy / Dance
['psychedelic rock'],0.734,0.327,0.49,104.927,2,0.0,,Happy / Dance
['psychedelic rock'],0.72,0.358,0.541,122.599,2,0.0,,Happy / Dance
['psychedelic rock'],0.715,0.314,0.626,125.503,2,0.0,,Happy / Dance
['psychedelic rock'],0.61,0.341,0.458,189.768,2,0.0,,Happy / Dance
['psychedelic rock'],0.666,0.328,0.533,93.55,2,0.0,,Happy / Dance
['psychedelic rock'],0.773,0.331,0.612,82.078,2,0.0,,Happy / Dance
['psychedelic rock'],0.695,0.317,0.47,137.482,2,0.0,,Happy / Dance
['psychedelic rock'],0.725,0.36,0.549,119.313,2,0.0,,Happy / Dance
['psychedelic rock'],0.617,0.365,0.513,186.612,2,0.0,,Happy / Dance
['psychedelic rock'],0.728,0.287,0.551,70.791,2,0.0,,Happy / Dance
['psychedelic rock'],0.724,0.307,0.39,89.917,2,0.0,,Happy / Dance
['psychedelic rock'],0.767,0.31,0.488,91.703,2,0.0,,Happy / Dance
['psychedelic rock'],0.748,0.376,0.575,60.643,2,0.0,,Happy / Dance
['psychedelic rock'],0.693,0.305,0.564,91.106,2,0.0,,Happy / Dance
['psychedelic rock'],0.732,0.297,0.538,88.155,2,0.0,,Happy / Dance
['psychedelic rock'],0.759,0.378,0.487,87.171,2,0.0,,Happy / Dance
['psychedelic rock'],0.698,0.338,0.445,137.658,2,0.0,,Happy / Dance
['psychedelic rock'],0.709,0.423,0.258,130.886,2,0.0,,Happy / Dance
['psychedelic rock'],0.724,0.291,0.573,118.917,2,0.0,,Happy / Dance
['psychedelic rock'],0.719,0.328,0.643,125.7,2,0.0,,Happy / Dance
['psychedelic rock'],0.701,0.354,0.4,134.138,2,0.0,,Happy / Dance
['psychedelic rock'],0.712,0.326,0.651,108.871,2,0.0,,Happy / Dance
['psychedelic rock'],0.696,0.268,0.568,137.698,2,0.0,,Happy / Dance
['psychedelic rock'],0.722,0.353,0.42,117.798,2,0.0,,Happy / Dance
['psychedelic rock'],0.724,0.281,0.693,116.486,2,0.0,,Happy / Dance
['psychedelic rock'],0.718,0.349,0.524,80.284,2,0.0,,Happy / Dance
['psychedelic rock'],0.687,0.361,0.585,141.662,2,0.0,,Happy / Dance
['psychedelic rock'],0.724,0.275,0.654,116.848,2,0.0,,Happy / Dance
['psychedelic rock'],0.652,0.354,0.48,71.114,2,0.0,,Happy / Dance
['psychedelic rock'],0.717,0.269,0.647,127.446,2,0.0,,Happy / Dance
['pre-war blues'],0.556,0.184,0.568,122.957,0,0.0,,Instrumental / Acoustic
['pre-war blues'],0.687,0.357,0.557,104.736,2,0.0,,Happy / Dance
['pre-war blues'],0.756,0.0944,0.737,114.81,0,0.0,,Instrumental / Acoustic
['pre-war blues'],0.465,0.155,0.284,95.08,0,0.0,,Instrumental / Acoustic
['pre-war blues'],0.541,0.16,0.504,110.903,0,0.0,,Instrumental / Acoustic
['pre-war blues'],0.575,0.296,0.469,130.743,0,0.0,,Instrumental / Acoustic
['pre-war blues'],0.605,0.238,0.706,107.145,0,0.0,0.0,Instrumental / Acoustic
['pre-war blues'],0.558,0.0843,0.415,115.711,0,0.0,,Instrumental / Acoustic
['pre-war blues'],0.552,0.135,0.338,107.113,0,0.0,,Instrumental / Acoustic
['jazz trumpet'],0.666,0.666,0.885,100.695,0,0.0,,Instrumental / Acoustic
['torch song'],0.374,0.112,0.327,93.65,0,0.0,,Instrumental / Acoustic
['torch song'],0.398,0.0712,0.312,98.939,0,0.0,0.0,Instrumental / Acoustic
['jug band'],0.515,0.624,0.967,173.122,1,0.0,,Mainstream / Party
['jug band'],0.831,0.561,0.819,120.864,1,0.0,,Mainstream / Party
['jug band'],0.673,0.323,0.533,139.293,0,0.0,,Instrumental / Acoustic
['traditional blues'],0.425,0.109,0.797,134.087,0,0.0,,Instrumental / Acoustic
['traditional blues'],0.38,0.283,0.497,84.847,0,0.0,,Instrumental / Acoustic
['traditional blues'],0.609,0.163,0.471,112.958,0,0.0,,Instrumental / Acoustic
['pre-war blues'],0.511,0.365,0.447,76.689,0,0.0,,Instrumental / Acoustic
['pre-war blues'],0.562,0.13,0.621,113.901,0,0.0,,Instrumental / Acoustic
['vintage chanson'],0.401,0.138,0.332,136.783,0,0.0,,Instrumental / Acoustic
['vintage chanson'],0.258,0.24,0.278,87.002,0,0.0,,Instrumental / Acoustic
['vintage chanson'],0.412,0.126,0.447,79.617,0,0.0,,Instrumental / Acoustic
['vintage chanson'],0.301,0.124,0.313,98.243,0,0.0,,Instrumental / Acoustic
['vintage chanson'],0.343,0.291,0.407,87.971,0,0.0,,Instrumental / Acoustic
['vintage chanson'],0.251,0.277,0.323,69.912,0,0.0,,Instrumental / Acoustic
['vintage chanson'],0.359,0.232,0.383,119.749,0,0.0,,Instrumental / Acoustic
['vintage chanson'],0.259,0.202,0.303,86.18,0,0.0,,Instrumental / Acoustic
['vintage chanson'],0.446,0.231,0.502,115.232,0,0.0,,Instrumental / Acoustic
['vintage chanson'],0.703,0.316,0.855,129.658,0,0.0,,Instrumental / Acoustic
['barrelhouse piano'],0.435,0.323,0.923,109.814,0,0.0,,Instrumental / Acoustic
['memphis blues'],0.567,0.0879,0.736,166.071,0,0.0,,Instrumental / Acoustic
['memphis blues'],0.536,0.169,0.53,164.337,0,0.0,,Instrumental / Acoustic
['space age pop'],0.383,0.106,0.188,99.885,0,0.0,,Instrumental / Acoustic
['space age pop'],0.282,0.117,0.157,90.454,0,0.0,,Instrumental / Acoustic
['cajun'],0.608,0.274,0.516,92.375,0,0.0,,Instrumental / Acoustic
['jug band'],0.363,0.326,0.635,71.584,0,0.0,0.0,Instrumental / Acoustic
['jug band'],0.545,0.302,0.873,94.242,0,0.0,,Instrumental / Acoustic
['jug band'],0.7,0.463,0.775,110.004,0,0.0,,Instrumental / Acoustic
['cajun'],0.686,0.215,0.389,135.282,0,0.0,,Instrumental / Acoustic
['cajun'],0.311,0.345,0.576,203.352,0,0.0,,Instrumental / Acoustic
['jump blues'],0.634,0.42,0.815,95.725,0,0.0,,Instrumental / Acoustic
['vintage western'],0.899,0.322,0.805,115.537,2,0.0,,Happy / Dance
['vintage chanson'],0.716,0.355,0.887,126.758,0,0.0,,Instrumental / Acoustic
['vintage chanson'],0.472,0.133,0.409,111.609,0,0.0,,Instrumental / Acoustic
['british dance band'],0.408,0.225,0.669,177.835,0,0.0,,Instrumental / Acoustic
['british dance band'],0.565,0.266,0.856,184.66,0,0.0,,Instrumental / Acoustic
['british dance band'],0.778,0.123,0.693,94.174,0,0.0,,Instrumental / Acoustic
['british dance band'],0.69,0.119,0.521,96.84,0,0.0,,Instrumental / Acoustic
['british dance band'],0.677,0.0844,0.602,82.17,0,0.0,0.0,Instrumental / Acoustic
['british dance band'],0.778,0.154,0.692,95.616,0,0.0,,Instrumental / Acoustic
['british dance band'],0.427,0.155,0.45,174.25,0,0.0,,Instrumental / Acoustic
['british dance band'],0.766,0.227,0.727,118.829,0,0.0,,Instrumental / Acoustic
['british dance band'],0.739,0.233,0.7,98.194,0,0.0,,Instrumental / Acoustic
['british dance band'],0.566,0.122,0.838,163.515,0,0.0,,Instrumental / Acoustic
['british dance band'],0.58,0.146,0.63,100.814,0,0.0,,Instrumental / Acoustic
['british dance band'],0.472,0.118,0.407,79.87,0,0.0,,Instrumental / Acoustic
['british dance band'],0.553,0.165,0.642,83.365,0,0.0,,Instrumental / Acoustic
['british dance band'],0.437,0.0771,0.447,167.849,0,0.0,,Instrumental / Acoustic
['british dance band'],0.387,0.0729,0.178,122.138,0,0.0,,Instrumental / Acoustic
['british dance band'],0.612,0.0942,0.446,139.292,0,0.0,,Instrumental / Acoustic
['british dance band'],0.553,0.194,0.791,179.626,0,0.0,,Instrumental / Acoustic
['british dance band'],0.352,0.119,0.375,175.818,0,0.0,,Instrumental / Acoustic
['british dance band'],0.632,0.144,0.43,98.273,0,0.0,0.0,Instrumental / Acoustic
['british dance band'],0.356,0.0644,0.274,139.621,0,0.0,,Instrumental / Acoustic
['british dance band'],0.691,0.0905,0.699,155.41,0,0.0,,Instrumental / Acoustic
['british dance band'],0.525,0.129,0.325,103.27,0,0.0,,Instrumental / Acoustic
['british dance band'],0.724,0.236,0.556,97.205,0,0.0,,Instrumental / Acoustic
['british dance band'],0.624,0.114,0.723,97.316,0,0.0,,Instrumental / Acoustic
['british dance band'],0.581,0.134,0.508,140.184,0,0.0,,Instrumental / Acoustic
['western swing'],0.419,0.355,0.943,207.018,0,0.0,,Instrumental / Acoustic
['western swing'],0.797,0.581,0.967,113.739,1,0.0,,Mainstream / Party
['deep delta blues'],0.429,0.185,0.332,119.445,0,0.0,,Instrumental / Acoustic
['deep delta blues'],0.425,0.137,0.249,72.004,0,0.0,,Instrumental / Acoustic
['deep delta blues'],0.498,0.176,0.377,123.312,0,0.0,,Instrumental / Acoustic
['deep delta blues'],0.477,0.138,0.343,117.568,0,0.0,,Instrumental / Acoustic
['barrelhouse piano'],0.656,0.115,0.565,108.161,0,0.0,,Instrumental / Acoustic
['pre-war blues'],0.688,0.196,0.551,128.545,0,0.0,,Instrumental / Acoustic
['pre-war blues'],0.655,0.271,0.885,118.268,0,0.0,,Instrumental / Acoustic
['g-house'],0.521,0.0782,0.482,172.755,0,0.0,,Instrumental / Acoustic
['pre-war blues'],0.849,0.417,0.823,135.14,1,0.0,,Mainstream / Party
['pre-war blues'],0.776,0.519,0.97,137.063,1,0.0,,Mainstream / Party
['washboard'],0.587,0.529,0.622,126.748,0,0.0,,Instrumental / Acoustic
['washboard'],0.713,0.621,0.824,122.9,0,0.0,,Instrumental / Acoustic
['new orleans blues'],0.607,0.0217,0.205,76.053,0,0.0,,Instrumental / Acoustic
['new orleans blues'],0.541,0.0599,0.38,99.222,0,0.0,,Instrumental / Acoustic
['new orleans blues'],0.587,0.24,0.742,96.04,0,0.0,,Instrumental / Acoustic
['new orleans blues'],0.598,0.368,0.872,109.56,2,0.0,,Happy / Dance
['new orleans blues'],0.496,0.0981,0.622,112.231,0,0.0,,Instrumental / Acoustic
['new orleans blues'],0.602,0.145,0.762,123.526,0,0.0,,Instrumental / Acoustic
['new orleans blues'],0.488,0.0558,0.427,109.695,0,0.0,,Instrumental / Acoustic
['new orleans blues'],0.388,0.0267,0.214,170.973,0,0.0,,Instrumental / Acoustic
['new orleans blues'],0.408,0.0228,0.203,76.941,0,0.0,,Instrumental / Acoustic
['vintage spanish pop'],0.361,0.636,0.729,103.657,1,0.0,,Mainstream / Party
['vintage spanish pop'],0.63,0.59,0.862,93.662,1,0.0,,Mainstream / Party
['cajun'],0.473,0.433,0.766,95.197,0,0.0,,Instrumental / Acoustic
[],0.665,0.326,0.696,110.703,0,0.0,,Instrumental / Acoustic
[],0.626,0.66,0.814,119.316,1,0.0,,Mainstream / Party
[],0.626,0.66,0.816,119.319,1,0.0,,Mainstream / Party
[],0.489,0.51,0.883,98.646,1,0.0,,Mainstream / Party
[],0.572,0.81,0.883,116.302,1,0.0,,Mainstream / Party
['barrelhouse piano'],0.608,0.223,0.879,99.329,0,0.0,,Instrumental / Acoustic
['calypso'],0.729,0.712,0.834,103.235,1,0.0,,Mainstream / Party
['calypso'],0.669,0.312,0.971,109.393,0,0.0,,Instrumental / Acoustic
['calypso'],0.656,0.302,0.9,108.329,0,0.0,,Instrumental / Acoustic
['calypso'],0.703,0.295,0.696,106.125,0,0.0,,Instrumental / Acoustic
['calypso'],0.683,0.384,0.936,110.785,0,0.0,,Instrumental / Acoustic
['calypso'],0.681,0.373,0.799,98.155,0,0.0,,Instrumental / Acoustic
['british dance band'],0.659,0.342,0.582,109.822,0,0.0,,Instrumental / Acoustic
['british dance band'],0.65,0.18,0.903,116.938,0,0.0,,Instrumental / Acoustic
['british dance band'],0.707,0.093,0.681,105.328,0,0.0,,Instrumental / Acoustic
['british dance band'],0.674,0.144,0.871,109.975,0,0.0,,Instrumental / Acoustic
['british dance band'],0.572,0.214,0.789,180.981,0,0.0,,Instrumental / Acoustic
['british dance band'],0.622,0.153,0.645,98.671,0,0.0,,Instrumental / Acoustic
['british dance band'],0.676,0.16,0.82,98.083,0,0.0,,Instrumental / Acoustic
['british dance band'],0.656,0.191,0.641,105.152,0,0.0,,Instrumental / Acoustic
['british dance band'],0.741,0.422,0.832,111.084,0,0.0,,Instrumental / Acoustic
['british dance band'],0.573,0.173,0.53,94.16,0,0.0,,Instrumental / Acoustic
['british dance band'],0.53,0.133,0.382,114.808,0,0.0,,Instrumental / Acoustic
['british dance band'],0.729,0.11,0.792,99.292,0,0.0,,Instrumental / Acoustic
['british dance band'],0.303,0.167,0.364,82.873,0,0.0,,Instrumental / Acoustic
['british dance band'],0.517,0.684,0.832,127.013,1,0.0,,Mainstream / Party
['british dance band'],0.42,0.462,0.577,118.293,0,0.0,,Instrumental / Acoustic
['british dance band'],0.314,0.0506,0.335,83.937,0,0.0,,Instrumental / Acoustic
['british dance band'],0.492,0.172,0.743,172.959,0,0.0,,Instrumental / Acoustic
['british dance band'],0.56,0.0963,0.475,108.267,0,0.0,,Instrumental / Acoustic
['british dance band'],0.454,0.288,0.759,176.582,0,0.0,,Instrumental / Acoustic
['british dance band'],0.719,0.259,0.677,111.915,0,0.0,,Instrumental / Acoustic
['velha guarda'],0.627,0.425,0.88,109.779,0,0.0,,Instrumental / Acoustic
['velha guarda'],0.756,0.331,0.934,143.295,0,0.0,,Instrumental / Acoustic
['velha guarda'],0.662,0.203,0.962,133.698,0,0.0,,Instrumental / Acoustic
['velha guarda'],0.839,0.766,0.971,137.454,1,0.0,,Mainstream / Party
['velha guarda'],0.599,0.518,0.948,81.414,0,0.0,,Instrumental / Acoustic
['velha guarda'],0.696,0.478,0.721,110.467,0,0.0,,Instrumental / Acoustic
['velha guarda'],0.57,0.411,0.645,80.187,0,0.0,,Instrumental / Acoustic
['velha guarda'],0.779,0.357,0.962,140.284,0,0.0,,Instrumental / Acoustic
['velha guarda'],0.798,0.73,0.523,86.763,1,0.0,,Mainstream / Party
['velha guarda'],0.712,0.623,0.926,134.58,1,0.0,,Mainstream / Party
['velha guarda'],0.721,0.654,0.968,147.065,1,0.0,,Mainstream / Party
['velha guarda'],0.305,0.192,0.184,105.922,0,0.0,,Instrumental / Acoustic
['velha guarda'],0.693,0.66,0.84,129.902,1,0.0,,Mainstream / Party
['velha guarda'],0.345,0.266,0.465,180.451,0,0.0,,Instrumental / Acoustic
['velha guarda'],0.406,0.264,0.297,106.65,0,0.0,,Instrumental / Acoustic
['velha guarda'],0.544,0.118,0.207,99.978,0,0.0,0.0,Instrumental / Acoustic
['velha guarda'],0.207,0.392,0.277,75.63,0,0.0,,Instrumental / Acoustic
['velha guarda'],0.212,0.345,0.112,90.377,0,0.0,,Instrumental / Acoustic
['velha guarda'],0.226,0.336,0.18,97.98,0,0.0,,Instrumental / Acoustic
['velha guarda'],0.569,0.323,0.512,108.064,0,0.0,,Instrumental / Acoustic
['velha guarda'],0.235,0.36,0.189,100.613,0,0.0,,Instrumental / Acoustic
['velha guarda'],0.398,0.247,0.552,107.417,0,0.0,,Instrumental / Acoustic
['velha guarda'],0.31,0.205,0.189,100.171,0,0.0,,Instrumental / Acoustic
['velha guarda'],0.259,0.217,0.248,91.298,0,0.0,,Instrumental / Acoustic
['velha guarda'],0.307,0.301,0.247,97.689,0,0.0,,Instrumental / Acoustic
['velha guarda'],0.0,0.434,0.0,0.0,0,0.0,,Instrumental / Acoustic
['velha guarda'],0.443,0.435,0.452,117.389,0,0.0,,Instrumental / Acoustic
['velha guarda'],0.316,0.343,0.309,91.987,0,0.0,,Instrumental / Acoustic
['velha guarda'],0.252,0.371,0.354,88.331,0,0.0,,Instrumental / Acoustic
['velha guarda'],0.397,0.404,0.405,94.628,0,0.0,,Instrumental / Acoustic
['velha guarda'],0.449,0.163,0.225,113.552,0,0.0,,Instrumental / Acoustic
['velha guarda'],0.458,0.244,0.237,80.118,0,0.0,,Instrumental / Acoustic
['velha guarda'],0.421,0.235,0.177,88.967,0,0.0,,Instrumental / Acoustic
['velha guarda'],0.543,0.284,0.204,84.278,0,0.0,,Instrumental / Acoustic
['velha guarda'],0.476,0.207,0.294,80.914,0,0.0,,Instrumental / Acoustic
['velha guarda'],0.351,0.313,0.296,172.194,0,0.0,,Instrumental / Acoustic
['velha guarda'],0.322,0.392,0.61,186.223,0,0.0,,Instrumental / Acoustic
['velha guarda'],0.309,0.249,0.422,84.319,0,0.0,,Instrumental / Acoustic
['velha guarda'],0.338,0.146,0.248,82.359,0,0.0,,Instrumental / Acoustic
['velha guarda'],0.317,0.114,0.345,88.065,0,0.0,,Instrumental / Acoustic
['calypso'],0.692,0.402,0.961,88.699,0,0.0,,Instrumental / Acoustic
['calypso'],0.512,0.311,0.893,186.789,0,0.0,,Instrumental / Acoustic
['calypso'],0.624,0.309,0.843,63.374,0,0.0,,Instrumental / Acoustic
['calypso'],0.647,0.381,0.953,120.641,0,0.0,,Instrumental / Acoustic
['norsk lovsang'],0.527,0.701,0.346,174.055,1,0.0,,Mainstream / Party
['calypso'],0.559,0.238,0.898,112.563,0,0.0,,Instrumental / Acoustic
['calypso'],0.422,0.458,0.804,197.82,0,0.0,,Instrumental / Acoustic
['calypso'],0.508,0.4,0.966,84.259,0,0.0,,Instrumental / Acoustic
['calypso'],0.752,0.365,0.97,108.772,0,0.0,,Instrumental / Acoustic
['copla'],0.728,0.159,0.65,122.18,0,0.0,,Instrumental / Acoustic
['copla'],0.4,0.402,0.352,87.421,0,0.0,,Instrumental / Acoustic
['copla'],0.438,0.0452,0.251,70.121,0,0.0,,Instrumental / Acoustic
['copla'],0.544,0.264,0.639,71.256,0,0.0,,Instrumental / Acoustic
['copla'],0.472,0.288,0.578,80.39,0,0.0,,Instrumental / Acoustic
['copla'],0.437,0.045,0.433,69.444,0,0.0,,Instrumental / Acoustic
['copla'],0.721,0.255,0.894,128.438,0,0.0,,Instrumental / Acoustic
['copla'],0.361,0.183,0.409,87.881,0,0.0,,Instrumental / Acoustic
['copla'],0.597,0.278,0.641,133.291,0,0.0,,Instrumental / Acoustic
['copla'],0.665,0.9,0.617,94.006,1,0.0,,Mainstream / Party
['copla'],0.757,0.449,0.622,152.088,1,0.0,,Mainstream / Party
['copla'],0.525,0.14,0.771,77.441,2,0.0,,Happy / Dance
['copla'],0.604,0.177,0.945,209.123,0,0.0,,Instrumental / Acoustic
['copla'],0.319,0.106,0.3,76.042,0,0.0,,Instrumental / Acoustic
['copla'],0.584,0.301,0.407,124.252,0,0.0,,Instrumental / Acoustic
['copla'],0.591,0.245,0.819,173.425,0,0.0,,Instrumental / Acoustic
['copla'],0.323,0.0818,0.364,84.324,0,0.0,,Instrumental / Acoustic
['copla'],0.657,0.235,0.912,116.039,0,0.0,,Instrumental / Acoustic
['copla'],0.627,0.284,0.772,102.22,0,0.0,,Instrumental / Acoustic
['copla'],0.636,0.131,0.521,112.655,0,0.0,,Instrumental / Acoustic
['copla'],0.522,0.253,0.664,93.226,0,0.0,,Instrumental / Acoustic
['copla'],0.374,0.0662,0.411,58.759,0,0.0,,Instrumental / Acoustic
['copla'],0.703,0.228,0.748,134.566,0,0.0,,Instrumental / Acoustic
['copla'],0.658,0.267,0.669,110.729,0,0.0,,Instrumental / Acoustic
['rebetiko'],0.652,0.245,0.737,113.176,0,0.0,,Instrumental / Acoustic
['rebetiko'],0.845,0.333,0.699,128.6,0,0.0,,Instrumental / Acoustic
['rebetiko'],0.501,0.365,0.855,204.909,0,0.0,,Instrumental / Acoustic
['rebetiko'],0.609,0.293,0.773,116.024,0,0.0,,Instrumental / Acoustic
['rebetiko'],0.597,0.478,0.782,105.884,0,0.0,0.0,Instrumental / Acoustic
['rebetiko'],0.739,0.3,0.784,109.436,0,0.0,,Instrumental / Acoustic
['rebetiko'],0.278,0.687,0.38,205.148,0,0.0,,Instrumental / Acoustic
['rebetiko'],0.555,0.524,0.942,99.816,0,0.0,,Instrumental / Acoustic
['rebetiko'],0.426,0.342,0.6,89.487,0,0.0,0.0,Instrumental / Acoustic
['rebetiko'],0.438,0.296,0.675,78.354,0,0.0,,Instrumental / Acoustic
['rebetiko'],0.418,0.302,0.515,108.298,0,0.0,,Instrumental / Acoustic
['rebetiko'],0.516,0.447,0.675,90.211,0,0.0,,Instrumental / Acoustic
['rebetiko'],0.662,0.2,0.799,121.308,0,0.0,,Instrumental / Acoustic
['rebetiko'],0.547,0.539,0.932,171.135,0,0.0,,Instrumental / Acoustic
['rebetiko'],0.559,0.293,0.748,91.71,0,0.0,,Instrumental / Acoustic
['rebetiko'],0.522,0.447,0.808,108.659,0,0.0,,Instrumental / Acoustic
['rebetiko'],0.642,0.251,0.614,141.608,0,0.0,,Instrumental / Acoustic
['rebetiko'],0.501,0.365,0.855,204.909,0,0.0,,Instrumental / Acoustic
['rebetiko'],0.581,0.261,0.667,150.677,0,0.0,,Instrumental / Acoustic
['rebetiko'],0.845,0.333,0.699,128.6,0,0.0,0.0,Instrumental / Acoustic
['rebetiko'],0.652,0.245,0.737,113.176,0,0.0,,Instrumental / Acoustic
['rebetiko'],0.393,0.256,0.487,135.007,0,0.0,,Instrumental / Acoustic
['rebetiko'],0.609,0.53,0.803,105.662,0,0.0,,Instrumental / Acoustic
['rebetiko'],0.444,0.306,0.453,136.763,0,0.0,,Instrumental / Acoustic
['rebetiko'],0.512,0.657,0.963,170.945,1,0.0,,Mainstream / Party
['rebetiko'],0.539,0.227,0.664,106.696,0,0.0,,Instrumental / Acoustic
['rebetiko'],0.565,0.314,0.53,90.244,0,0.0,,Instrumental / Acoustic
['rebetiko'],0.665,0.272,0.526,74.566,0,0.0,,Instrumental / Acoustic
['rebetiko'],0.646,0.444,0.878,99.212,1,0.0,1.0,Mainstream / Party
['rebetiko'],0.636,0.491,0.83,96.468,0,0.0,,Instrumental / Acoustic
['rebetiko'],0.538,0.295,0.704,116.006,0,0.0,,Instrumental / Acoustic
['rebetiko'],0.608,0.232,0.535,128.461,0,0.0,,Instrumental / Acoustic
['rebetiko'],0.364,0.62,0.699,168.609,1,0.0,,Mainstream / Party
['rebetiko'],0.25,0.43,0.681,140.419,0,0.0,,Instrumental / Acoustic
['rebetiko'],0.446,0.291,0.866,147.434,0,0.0,,Instrumental / Acoustic
['rebetiko'],0.527,0.326,0.8,114.274,0,0.0,,Instrumental / Acoustic
['rebetiko'],0.631,0.256,0.577,121.802,0,0.0,,Instrumental / Acoustic
['rebetiko'],0.381,0.0761,0.601,51.591,0,0.0,,Instrumental / Acoustic
['rebetiko'],0.364,0.528,0.329,118.908,0,0.0,,Instrumental / Acoustic
['rebetiko'],0.342,0.442,0.615,118.627,0,0.0,,Instrumental / Acoustic
['rebetiko'],0.383,0.495,0.519,116.442,0,0.0,,Instrumental / Acoustic
['rebetiko'],0.38,0.35,0.682,95.905,0,0.0,,Instrumental / Acoustic
['rebetiko'],0.449,0.419,0.503,83.535,0,0.0,,Instrumental / Acoustic
['rebetiko'],0.366,0.126,0.598,76.203,0,0.0,,Instrumental / Acoustic
['rebetiko'],0.577,0.219,0.798,136.407,0,0.0,,Instrumental / Acoustic
['rebetiko'],0.373,0.604,0.672,112.263,0,0.0,,Instrumental / Acoustic
['rebetiko'],0.403,0.42,0.857,79.619,0,0.0,,Instrumental / Acoustic
['rebetiko'],0.39,0.326,0.553,94.675,0,0.0,1.0,Instrumental / Acoustic
['rebetiko'],0.46,0.374,0.651,120.928,0,0.0,,Instrumental / Acoustic
['rebetiko'],0.437,0.362,0.682,63.35,0,0.0,,Instrumental / Acoustic
